ACTIVE,FAULT_CODE,FAULT_FAMILY,FAULT_MEMBER,PRIORITY,SYSTEM_TS
N,code_cons,family_cons,member_cons,3,03-Nov-19 10.23.24.161035 PM
Y,code_prec,family_prec,member_prec,2,04-Nov-19 09.41.29.220237 AM
N,code_prec,family_prec,member_prec,2,04-Nov-19 09.52.30.734771 AM
Y,code_prec,family_prec,member_prec,2,04-Nov-19 10.09.03.115546 AM
N,code_prec,family_prec,member_prec,2,04-Nov-19 10.18.43.749206 AM
Y,code_cons,family_cons,member_cons,3,04-Nov-19 11.17.19.104435 AM
N,code_cons,family_cons,member_cons,3,04-Nov-19 11.19.04.734668 AM
Y,code_prec,family_prec,member_prec,2,04-Nov-19 07.40.39.559241 PM
N,code_prec,family_prec,member_prec,2,04-Nov-19 07.52.17.098011 PM
Y,code_prec,family_prec,member_prec,2,04-Nov-19 08.04.15.553662 PM
N,code_prec,family_prec,member_prec,2,04-Nov-19 08.13.53.649946 PM
Y,code_cons,family_cons,member_cons,3,04-Nov-19 09.08.02.867246 PM
N,code_cons,family_cons,member_cons,3,04-Nov-19 09.12.32.841378 PM
Y,code_prec,family_prec,member_prec,2,05-Nov-19 05.07.05.383596 AM
N,code_prec,family_prec,member_prec,2,05-Nov-19 05.16.20.610268 AM
Y,code_prec,family_prec,member_prec,2,05-Nov-19 05.30.42.514668 AM
N,code_prec,family_prec,member_prec,2,05-Nov-19 05.40.16.974411 AM
Y,code_cons,family_cons,member_cons,3,05-Nov-19 06.34.46.397399 AM
N,code_cons,family_cons,member_cons,3,05-Nov-19 06.38.03.860999 AM
Y,code_prec,family_prec,member_prec,2,05-Nov-19 08.00.06.489712 PM
N,code_prec,family_prec,member_prec,2,05-Nov-19 08.10.21.613307 PM
Y,code_prec,family_prec,member_prec,2,05-Nov-19 08.22.00.121772 PM
N,code_prec,family_prec,member_prec,2,05-Nov-19 08.31.41.984713 PM
Y,code_cons,family_cons,member_cons,3,05-Nov-19 09.28.33.695788 PM
N,code_cons,family_cons,member_cons,3,05-Nov-19 09.31.21.336003 PM
Y,code_prec,family_prec,member_prec,2,06-Nov-19 07.29.58.926479 AM
N,code_prec,family_prec,member_prec,2,06-Nov-19 07.40.07.797786 AM
Y,code_prec,family_prec,member_prec,2,06-Nov-19 07.52.23.512837 AM
N,code_prec,family_prec,member_prec,2,06-Nov-19 08.01.02.002919 AM
Y,code_cons,family_cons,member_cons,3,06-Nov-19 09.03.11.581951 AM
N,code_cons,family_cons,member_cons,3,06-Nov-19 09.05.09.925098 AM
Y,code_prec,family_prec,member_prec,2,06-Nov-19 09.28.45.255388 PM
N,code_prec,family_prec,member_prec,2,06-Nov-19 09.38.51.704533 PM
Y,code_prec,family_prec,member_prec,2,06-Nov-19 09.55.14.008643 PM
N,code_prec,family_prec,member_prec,2,06-Nov-19 10.04.12.267352 PM
Y,code_cons,family_cons,member_cons,3,06-Nov-19 11.06.04.923011 PM
N,code_cons,family_cons,member_cons,3,06-Nov-19 11.08.23.290103 PM
Y,code_prec,family_prec,member_prec,2,07-Nov-19 09.00.51.021525 AM
N,code_prec,family_prec,member_prec,2,07-Nov-19 09.10.35.443898 AM
Y,code_prec,family_prec,member_prec,2,07-Nov-19 09.24.04.430353 AM
N,code_prec,family_prec,member_prec,2,07-Nov-19 09.33.06.172861 AM
Y,code_cons,family_cons,member_cons,3,07-Nov-19 10.37.18.404277 AM
N,code_cons,family_cons,member_cons,3,07-Nov-19 10.41.20.313897 AM
Y,code_prec,family_prec,member_prec,2,07-Nov-19 06.52.50.494859 PM
N,code_prec,family_prec,member_prec,2,07-Nov-19 07.04.25.289318 PM
Y,code_prec,family_prec,member_prec,2,07-Nov-19 07.20.53.894050 PM
N,code_prec,family_prec,member_prec,2,07-Nov-19 07.30.44.897808 PM
Y,code_cons,family_cons,member_cons,3,07-Nov-19 08.25.45.087074 PM
N,code_cons,family_cons,member_cons,3,07-Nov-19 08.30.39.987729 PM
Y,code_prec,family_prec,member_prec,2,08-Nov-19 07.42.45.080250 AM
N,code_prec,family_prec,member_prec,2,08-Nov-19 07.52.55.493999 AM
Y,code_prec,family_prec,member_prec,2,08-Nov-19 08.08.51.756245 AM
N,code_prec,family_prec,member_prec,2,08-Nov-19 08.19.09.574564 AM
Y,code_cons,family_cons,member_cons,3,08-Nov-19 09.22.27.415051 AM
N,code_cons,family_cons,member_cons,3,08-Nov-19 09.25.48.360053 AM
Y,code_prec,family_prec,member_prec,2,09-Nov-19 02.25.13.022730 AM
N,code_prec,family_prec,member_prec,2,09-Nov-19 02.35.33.122198 AM
Y,code_prec,family_prec,member_prec,2,09-Nov-19 02.53.54.426309 AM
N,code_prec,family_prec,member_prec,2,09-Nov-19 03.02.47.038356 AM
Y,code_cons,family_cons,member_cons,3,09-Nov-19 03.56.51.302557 AM
N,code_cons,family_cons,member_cons,3,09-Nov-19 04.01.38.548260 AM
Y,code_prec,family_prec,member_prec,2,09-Nov-19 01.12.27.542961 PM
N,code_prec,family_prec,member_prec,2,09-Nov-19 01.22.06.862012 PM
Y,code_prec,family_prec,member_prec,2,09-Nov-19 01.33.27.269242 PM
N,code_prec,family_prec,member_prec,2,09-Nov-19 01.45.03.416344 PM
Y,code_cons,family_cons,member_cons,3,09-Nov-19 02.51.57.960485 PM
N,code_cons,family_cons,member_cons,3,09-Nov-19 02.58.06.040792 PM
Y,code_prec,family_prec,member_prec,2,10-Nov-19 05.34.06.273401 AM
N,code_prec,family_prec,member_prec,2,10-Nov-19 05.45.41.776649 AM
Y,code_prec,family_prec,member_prec,2,10-Nov-19 05.58.18.896110 AM
N,code_prec,family_prec,member_prec,2,10-Nov-19 06.08.59.018930 AM
Y,code_cons,family_cons,member_cons,3,10-Nov-19 07.13.24.249481 AM
N,code_cons,family_cons,member_cons,3,10-Nov-19 07.16.30.298572 AM
Y,code_prec,family_prec,member_prec,2,10-Nov-19 09.10.33.013595 PM
N,code_prec,family_prec,member_prec,2,10-Nov-19 09.20.51.834872 PM
Y,code_prec,family_prec,member_prec,2,10-Nov-19 09.31.15.930745 PM
N,code_prec,family_prec,member_prec,2,10-Nov-19 09.41.30.842654 PM
Y,code_cons,family_cons,member_cons,3,10-Nov-19 10.47.42.230705 PM
N,code_cons,family_cons,member_cons,3,10-Nov-19 10.49.59.719598 PM
Y,code_prec,family_prec,member_prec,2,11-Nov-19 10.38.13.603442 AM
N,code_prec,family_prec,member_prec,2,11-Nov-19 10.49.46.066629 AM
Y,code_prec,family_prec,member_prec,2,11-Nov-19 11.04.53.633790 AM
N,code_prec,family_prec,member_prec,2,11-Nov-19 11.15.14.006881 AM
Y,code_cons,family_cons,member_cons,3,11-Nov-19 12.11.38.430381 PM
N,code_cons,family_cons,member_cons,3,11-Nov-19 12.15.46.962808 PM
Y,code_prec,family_prec,member_prec,2,11-Nov-19 10.41.18.462155 PM
N,code_prec,family_prec,member_prec,2,11-Nov-19 10.50.46.669851 PM
Y,code_prec,family_prec,member_prec,2,11-Nov-19 11.05.54.899178 PM
N,code_prec,family_prec,member_prec,2,11-Nov-19 11.16.23.728719 PM
Y,code_cons,family_cons,member_cons,3,12-Nov-19 12.15.25.405067 AM
N,code_cons,family_cons,member_cons,3,12-Nov-19 12.19.21.045672 AM
Y,code_prec,family_prec,member_prec,2,12-Nov-19 09.33.49.053973 AM
N,code_prec,family_prec,member_prec,2,12-Nov-19 09.44.11.023558 AM
Y,code_prec,family_prec,member_prec,2,12-Nov-19 09.57.57.691317 AM
N,code_prec,family_prec,member_prec,2,12-Nov-19 10.08.29.442889 AM
Y,code_cons,family_cons,member_cons,3,12-Nov-19 11.19.36.723426 AM
N,code_cons,family_cons,member_cons,3,12-Nov-19 11.24.21.726580 AM
Y,code_prec,family_prec,member_prec,2,12-Nov-19 09.14.37.355822 PM
N,code_prec,family_prec,member_prec,2,12-Nov-19 09.23.31.560451 PM
Y,code_prec,family_prec,member_prec,2,12-Nov-19 09.35.37.706914 PM
N,code_prec,family_prec,member_prec,2,12-Nov-19 09.45.34.294834 PM
Y,code_cons,family_cons,member_cons,3,12-Nov-19 10.53.34.030796 PM
N,code_cons,family_cons,member_cons,3,12-Nov-19 10.55.47.002862 PM
Y,code_prec,family_prec,member_prec,2,13-Nov-19 08.56.37.440487 AM
N,code_prec,family_prec,member_prec,2,13-Nov-19 09.06.04.266573 AM
Y,code_prec,family_prec,member_prec,2,13-Nov-19 09.22.24.528320 AM
N,code_prec,family_prec,member_prec,2,13-Nov-19 09.31.30.531745 AM
Y,code_cons,family_cons,member_cons,3,13-Nov-19 10.26.09.240522 AM
N,code_cons,family_cons,member_cons,3,13-Nov-19 10.28.49.836718 AM
Y,code_prec,family_prec,member_prec,2,13-Nov-19 09.27.37.450320 PM
N,code_prec,family_prec,member_prec,2,13-Nov-19 09.38.24.921360 PM
Y,code_prec,family_prec,member_prec,2,13-Nov-19 09.51.58.929559 PM
N,code_prec,family_prec,member_prec,2,13-Nov-19 10.00.57.657783 PM
Y,code_cons,family_cons,member_cons,3,13-Nov-19 11.04.54.079417 PM
N,code_cons,family_cons,member_cons,3,13-Nov-19 11.06.44.060035 PM
Y,code_prec,family_prec,member_prec,2,14-Nov-19 07.16.04.342273 AM
N,code_prec,family_prec,member_prec,2,14-Nov-19 07.26.20.189404 AM
Y,code_prec,family_prec,member_prec,2,14-Nov-19 07.42.07.526816 AM
N,code_prec,family_prec,member_prec,2,14-Nov-19 07.52.23.463198 AM
Y,code_cons,family_cons,member_cons,3,14-Nov-19 08.56.23.375770 AM
N,code_cons,family_cons,member_cons,3,14-Nov-19 08.58.44.783466 AM
Y,code_prec,family_prec,member_prec,2,14-Nov-19 06.28.25.107308 PM
N,code_prec,family_prec,member_prec,2,14-Nov-19 06.37.44.936825 PM
Y,code_prec,family_prec,member_prec,2,14-Nov-19 06.49.14.608860 PM
N,code_prec,family_prec,member_prec,2,14-Nov-19 06.58.51.832235 PM
Y,code_cons,family_cons,member_cons,3,14-Nov-19 07.58.56.726400 PM
N,code_cons,family_cons,member_cons,3,14-Nov-19 08.01.44.866948 PM
Y,code_prec,family_prec,member_prec,2,15-Nov-19 04.33.22.355586 AM
N,code_prec,family_prec,member_prec,2,15-Nov-19 04.41.31.185429 AM
Y,code_prec,family_prec,member_prec,2,15-Nov-19 04.56.31.222461 AM
N,code_prec,family_prec,member_prec,2,15-Nov-19 05.05.11.119578 AM
Y,code_cons,family_cons,member_cons,3,15-Nov-19 06.00.01.892243 AM
N,code_cons,family_cons,member_cons,3,15-Nov-19 06.03.26.587100 AM
Y,code_prec,family_prec,member_prec,2,15-Nov-19 04.22.33.664670 PM
N,code_prec,family_prec,member_prec,2,15-Nov-19 04.31.29.021824 PM
Y,code_prec,family_prec,member_prec,2,15-Nov-19 04.45.31.749964 PM
N,code_prec,family_prec,member_prec,2,15-Nov-19 04.55.29.785823 PM
Y,code_cons,family_cons,member_cons,3,15-Nov-19 05.50.02.719643 PM
N,code_cons,family_cons,member_cons,3,15-Nov-19 05.54.09.814543 PM
Y,code_prec,family_prec,member_prec,2,16-Nov-19 05.42.06.456251 AM
N,code_prec,family_prec,member_prec,2,16-Nov-19 05.52.47.631459 AM
Y,code_prec,family_prec,member_prec,2,16-Nov-19 06.11.53.749211 AM
N,code_prec,family_prec,member_prec,2,16-Nov-19 06.23.00.575608 AM
Y,code_cons,family_cons,member_cons,3,16-Nov-19 07.21.17.204693 AM
N,code_cons,family_cons,member_cons,3,16-Nov-19 07.24.15.660567 AM
Y,code_prec,family_prec,member_prec,2,16-Nov-19 10.35.17.234885 PM
N,code_prec,family_prec,member_prec,2,16-Nov-19 10.45.49.241461 PM
Y,code_prec,family_prec,member_prec,2,16-Nov-19 10.54.50.528494 PM
N,code_prec,family_prec,member_prec,2,16-Nov-19 11.04.49.312188 PM
Y,code_cons,family_cons,member_cons,3,17-Nov-19 12.01.22.663533 AM
N,code_cons,family_cons,member_cons,3,17-Nov-19 12.05.07.856747 AM
Y,code_prec,family_prec,member_prec,2,17-Nov-19 12.05.11.241632 PM
N,code_prec,family_prec,member_prec,2,17-Nov-19 12.15.27.102543 PM
Y,code_prec,family_prec,member_prec,2,17-Nov-19 12.30.52.915017 PM
N,code_prec,family_prec,member_prec,2,17-Nov-19 12.40.29.594062 PM
Y,code_cons,family_cons,member_cons,3,17-Nov-19 01.36.05.149110 PM
N,code_cons,family_cons,member_cons,3,17-Nov-19 01.38.48.244638 PM
Y,code_prec,family_prec,member_prec,2,18-Nov-19 01.50.25.512943 AM
N,code_prec,family_prec,member_prec,2,18-Nov-19 02.02.18.478390 AM
Y,code_prec,family_prec,member_prec,2,18-Nov-19 02.15.31.717246 AM
N,code_prec,family_prec,member_prec,2,18-Nov-19 02.24.43.919996 AM
Y,code_cons,family_cons,member_cons,3,18-Nov-19 03.23.07.045099 AM
N,code_cons,family_cons,member_cons,3,18-Nov-19 03.25.45.321461 AM
Y,code_prec,family_prec,member_prec,2,18-Nov-19 04.52.01.016087 PM
N,code_prec,family_prec,member_prec,2,18-Nov-19 05.02.04.179186 PM
Y,code_prec,family_prec,member_prec,2,18-Nov-19 05.15.49.220232 PM
N,code_prec,family_prec,member_prec,2,18-Nov-19 05.26.00.829284 PM
Y,code_cons,family_cons,member_cons,3,18-Nov-19 06.23.13.580785 PM
N,code_cons,family_cons,member_cons,3,18-Nov-19 06.26.12.167829 PM
Y,code_prec,family_prec,member_prec,2,19-Nov-19 02.50.22.251921 AM
N,code_prec,family_prec,member_prec,2,19-Nov-19 02.59.55.108848 AM
Y,code_prec,family_prec,member_prec,2,19-Nov-19 03.14.21.676855 AM
N,code_prec,family_prec,member_prec,2,19-Nov-19 03.23.23.867733 AM
Y,code_cons,family_cons,member_cons,3,19-Nov-19 04.27.02.603202 AM
N,code_cons,family_cons,member_cons,3,19-Nov-19 04.32.37.106811 AM
Y,code_prec,family_prec,member_prec,2,19-Nov-19 11.15.53.451968 AM
N,code_prec,family_prec,member_prec,2,19-Nov-19 11.26.27.297369 AM
Y,code_prec,family_prec,member_prec,2,19-Nov-19 11.38.05.307445 AM
N,code_prec,family_prec,member_prec,2,19-Nov-19 11.47.45.443855 AM
Y,code_cons,family_cons,member_cons,3,19-Nov-19 12.47.08.237293 PM
N,code_cons,family_cons,member_cons,3,19-Nov-19 12.50.01.436114 PM
Y,code_prec,family_prec,member_prec,2,20-Nov-19 12.09.26.751002 AM
N,code_prec,family_prec,member_prec,2,20-Nov-19 12.20.24.367580 AM
Y,code_prec,family_prec,member_prec,2,20-Nov-19 12.36.37.106555 AM
N,code_prec,family_prec,member_prec,2,20-Nov-19 12.45.56.438342 AM
Y,code_cons,family_cons,member_cons,3,20-Nov-19 01.39.05.839530 AM
N,code_cons,family_cons,member_cons,3,20-Nov-19 01.43.12.735369 AM
Y,code_prec,family_prec,member_prec,2,20-Nov-19 12.24.47.883365 PM
N,code_prec,family_prec,member_prec,2,20-Nov-19 12.34.31.916944 PM
Y,code_prec,family_prec,member_prec,2,20-Nov-19 12.49.42.563144 PM
N,code_prec,family_prec,member_prec,2,20-Nov-19 01.00.17.300602 PM
Y,code_cons,family_cons,member_cons,3,20-Nov-19 01.56.54.133336 PM
N,code_cons,family_cons,member_cons,3,20-Nov-19 01.58.09.630580 PM
Y,code_prec,family_prec,member_prec,2,20-Nov-19 09.59.51.082666 PM
N,code_prec,family_prec,member_prec,2,20-Nov-19 10.08.51.639703 PM
Y,code_prec,family_prec,member_prec,2,20-Nov-19 10.20.50.549087 PM
N,code_prec,family_prec,member_prec,2,20-Nov-19 10.30.20.733385 PM
Y,code_cons,family_cons,member_cons,3,20-Nov-19 11.30.06.014542 PM
N,code_cons,family_cons,member_cons,3,20-Nov-19 11.30.31.749359 PM
Y,code_prec,family_prec,member_prec,2,21-Nov-19 12.15.27.846452 PM
N,code_prec,family_prec,member_prec,2,21-Nov-19 12.25.32.267557 PM
Y,code_prec,family_prec,member_prec,2,21-Nov-19 12.38.02.525769 PM
N,code_prec,family_prec,member_prec,2,21-Nov-19 12.48.07.395777 PM
Y,code_cons,family_cons,member_cons,3,21-Nov-19 01.49.59.128754 PM
N,code_cons,family_cons,member_cons,3,21-Nov-19 01.49.09.595406 PM
Y,code_prec,family_prec,member_prec,2,22-Nov-19 07.16.28.768497 AM
N,code_prec,family_prec,member_prec,2,22-Nov-19 07.25.56.148068 AM
Y,code_prec,family_prec,member_prec,2,22-Nov-19 07.38.13.595528 AM
N,code_prec,family_prec,member_prec,2,22-Nov-19 07.48.38.282617 AM
Y,code_cons,family_cons,member_cons,3,22-Nov-19 08.48.05.773514 AM
N,code_cons,family_cons,member_cons,3,22-Nov-19 08.48.23.011912 AM
Y,code_prec,family_prec,member_prec,2,23-Nov-19 02.31.44.456876 AM
N,code_prec,family_prec,member_prec,2,23-Nov-19 02.42.35.465511 AM
Y,code_prec,family_prec,member_prec,2,23-Nov-19 02.54.04.737535 AM
N,code_prec,family_prec,member_prec,2,23-Nov-19 03.05.21.556388 AM
Y,code_cons,family_cons,member_cons,3,23-Nov-19 04.06.41.732621 AM
N,code_cons,family_cons,member_cons,3,23-Nov-19 04.10.56.528566 AM
Y,code_prec,family_prec,member_prec,2,23-Nov-19 01.40.15.879497 PM
N,code_prec,family_prec,member_prec,2,23-Nov-19 01.50.50.370405 PM
Y,code_prec,family_prec,member_prec,2,23-Nov-19 02.07.38.665802 PM
N,code_prec,family_prec,member_prec,2,23-Nov-19 02.17.07.261424 PM
Y,code_cons,family_cons,member_cons,3,23-Nov-19 03.14.52.573831 PM
N,code_cons,family_cons,member_cons,3,23-Nov-19 03.21.39.926334 PM
Y,code_prec,family_prec,member_prec,2,24-Nov-19 12.45.02.022484 AM
N,code_prec,family_prec,member_prec,2,24-Nov-19 12.55.58.867052 AM
Y,code_prec,family_prec,member_prec,2,24-Nov-19 01.09.34.503047 AM
N,code_prec,family_prec,member_prec,2,24-Nov-19 01.20.03.650731 AM
Y,code_cons,family_cons,member_cons,3,24-Nov-19 02.18.11.805002 AM
N,code_cons,family_cons,member_cons,3,24-Nov-19 02.22.05.110032 AM
Y,code_prec,family_prec,member_prec,2,24-Nov-19 11.10.47.753165 AM
N,code_prec,family_prec,member_prec,2,24-Nov-19 11.20.41.844962 AM
Y,code_prec,family_prec,member_prec,2,24-Nov-19 11.32.13.016450 AM
N,code_prec,family_prec,member_prec,2,24-Nov-19 11.42.46.335604 AM
Y,code_cons,family_cons,member_cons,3,24-Nov-19 12.40.37.334063 PM
N,code_cons,family_cons,member_cons,3,24-Nov-19 12.41.57.250801 PM
Y,code_prec,family_prec,member_prec,2,24-Nov-19 09.21.39.766450 PM
N,code_prec,family_prec,member_prec,2,24-Nov-19 09.31.31.787778 PM
Y,code_prec,family_prec,member_prec,2,24-Nov-19 09.44.30.395528 PM
N,code_prec,family_prec,member_prec,2,24-Nov-19 09.55.24.282719 PM
Y,code_cons,family_cons,member_cons,3,24-Nov-19 10.50.08.771492 PM
N,code_cons,family_cons,member_cons,3,24-Nov-19 10.52.23.010494 PM
Y,code_prec,family_prec,member_prec,2,25-Nov-19 10.04.23.260581 AM
N,code_prec,family_prec,member_prec,2,25-Nov-19 10.14.21.152008 AM
Y,code_prec,family_prec,member_prec,2,25-Nov-19 10.26.55.250057 AM
N,code_prec,family_prec,member_prec,2,25-Nov-19 10.36.52.168737 AM
Y,code_cons,family_cons,member_cons,3,25-Nov-19 11.36.22.123260 AM
N,code_cons,family_cons,member_cons,3,25-Nov-19 11.38.37.358865 AM
Y,code_prec,family_prec,member_prec,2,25-Nov-19 09.42.36.548792 PM
N,code_prec,family_prec,member_prec,2,25-Nov-19 09.51.52.003038 PM
Y,code_prec,family_prec,member_prec,2,25-Nov-19 10.02.06.826196 PM
N,code_prec,family_prec,member_prec,2,25-Nov-19 10.11.51.211584 PM
Y,code_cons,family_cons,member_cons,3,25-Nov-19 11.11.07.064819 PM
N,code_cons,family_cons,member_cons,3,25-Nov-19 11.17.50.169934 PM
Y,code_prec,family_prec,member_prec,2,26-Nov-19 09.40.55.969002 AM
N,code_prec,family_prec,member_prec,2,26-Nov-19 09.51.33.328418 AM
Y,code_prec,family_prec,member_prec,2,26-Nov-19 10.01.43.097226 AM
N,code_prec,family_prec,member_prec,2,26-Nov-19 10.12.21.759875 AM
Y,code_cons,family_cons,member_cons,3,26-Nov-19 11.06.50.273295 AM
N,code_cons,family_cons,member_cons,3,26-Nov-19 11.06.10.947794 AM
Y,code_prec,family_prec,member_prec,2,27-Nov-19 12.51.50.672734 AM
N,code_prec,family_prec,member_prec,2,27-Nov-19 01.02.13.219457 AM
Y,code_prec,family_prec,member_prec,2,27-Nov-19 01.13.43.777714 AM
N,code_prec,family_prec,member_prec,2,27-Nov-19 01.25.06.755254 AM
Y,code_cons,family_cons,member_cons,3,27-Nov-19 02.30.05.937885 AM
N,code_cons,family_cons,member_cons,3,27-Nov-19 02.32.45.133163 AM
Y,code_prec,family_prec,member_prec,2,27-Nov-19 12.52.47.639713 PM
N,code_prec,family_prec,member_prec,2,27-Nov-19 01.02.25.593581 PM
Y,code_prec,family_prec,member_prec,2,27-Nov-19 01.15.00.736702 PM
N,code_prec,family_prec,member_prec,2,27-Nov-19 01.24.42.502024 PM
Y,code_cons,family_cons,member_cons,3,27-Nov-19 02.25.26.379104 PM
N,code_cons,family_cons,member_cons,3,27-Nov-19 02.29.38.446039 PM
Y,code_prec,family_prec,member_prec,2,28-Nov-19 03.36.52.865798 AM
N,code_prec,family_prec,member_prec,2,28-Nov-19 03.45.40.976224 AM
Y,code_prec,family_prec,member_prec,2,28-Nov-19 04.02.39.301320 AM
N,code_prec,family_prec,member_prec,2,28-Nov-19 04.12.04.828861 AM
Y,code_cons,family_cons,member_cons,3,28-Nov-19 05.09.02.186653 AM
N,code_cons,family_cons,member_cons,3,28-Nov-19 05.11.35.279614 AM
Y,code_prec,family_prec,member_prec,2,28-Nov-19 12.28.45.336092 PM
N,code_prec,family_prec,member_prec,2,28-Nov-19 12.38.21.353302 PM
Y,code_prec,family_prec,member_prec,2,28-Nov-19 12.53.20.610630 PM
N,code_prec,family_prec,member_prec,2,28-Nov-19 01.03.55.533487 PM
Y,code_cons,family_cons,member_cons,3,28-Nov-19 02.03.56.589336 PM
N,code_cons,family_cons,member_cons,3,28-Nov-19 02.08.40.455690 PM
Y,code_prec,family_prec,member_prec,2,29-Nov-19 03.16.21.610396 AM
N,code_prec,family_prec,member_prec,2,29-Nov-19 03.26.29.656805 AM
Y,code_prec,family_prec,member_prec,2,29-Nov-19 03.39.19.152246 AM
N,code_prec,family_prec,member_prec,2,29-Nov-19 03.48.59.409770 AM
Y,code_cons,family_cons,member_cons,3,29-Nov-19 04.47.44.444380 AM
N,code_cons,family_cons,member_cons,3,29-Nov-19 04.49.22.923360 AM
Y,code_prec,family_prec,member_prec,2,29-Nov-19 05.44.56.263953 PM
N,code_prec,family_prec,member_prec,2,29-Nov-19 05.55.38.345516 PM
Y,code_prec,family_prec,member_prec,2,29-Nov-19 06.08.18.432143 PM
N,code_prec,family_prec,member_prec,2,29-Nov-19 06.18.20.906893 PM
Y,code_cons,family_cons,member_cons,3,29-Nov-19 07.20.39.181190 PM
N,code_cons,family_cons,member_cons,3,29-Nov-19 07.24.57.079492 PM
Y,code_prec,family_prec,member_prec,2,30-Nov-19 03.26.25.990181 AM
N,code_prec,family_prec,member_prec,2,30-Nov-19 03.37.09.999126 AM
Y,code_prec,family_prec,member_prec,2,30-Nov-19 03.45.58.302195 AM
N,code_prec,family_prec,member_prec,2,30-Nov-19 03.56.17.666219 AM
Y,code_cons,family_cons,member_cons,3,30-Nov-19 04.45.46.108235 AM
N,code_cons,family_cons,member_cons,3,30-Nov-19 04.47.34.082619 AM
Y,code_prec,family_prec,member_prec,2,30-Nov-19 05.02.39.861500 PM
N,code_prec,family_prec,member_prec,2,30-Nov-19 05.11.50.585963 PM
Y,code_prec,family_prec,member_prec,2,30-Nov-19 05.21.15.092362 PM
N,code_prec,family_prec,member_prec,2,30-Nov-19 05.32.37.499109 PM
Y,code_cons,family_cons,member_cons,3,30-Nov-19 06.33.23.482881 PM
N,code_cons,family_cons,member_cons,3,30-Nov-19 06.37.34.539006 PM
Y,code_prec,family_prec,member_prec,2,01-Dec-19 06.14.20.308961 AM
N,code_prec,family_prec,member_prec,2,01-Dec-19 06.22.59.485251 AM
Y,code_prec,family_prec,member_prec,2,01-Dec-19 06.35.32.791273 AM
N,code_prec,family_prec,member_prec,2,01-Dec-19 06.44.54.716663 AM
Y,code_cons,family_cons,member_cons,3,01-Dec-19 07.48.54.935361 AM
N,code_cons,family_cons,member_cons,3,01-Dec-19 07.53.57.634529 AM
Y,code_prec,family_prec,member_prec,2,02-Dec-19 12.04.13.198509 AM
N,code_prec,family_prec,member_prec,2,02-Dec-19 12.13.43.265812 AM
Y,code_prec,family_prec,member_prec,2,02-Dec-19 12.24.04.722295 AM
N,code_prec,family_prec,member_prec,2,02-Dec-19 12.34.43.055454 AM
Y,code_cons,family_cons,member_cons,3,02-Dec-19 01.36.22.817442 AM
N,code_cons,family_cons,member_cons,3,02-Dec-19 01.37.03.648982 AM
Y,code_prec,family_prec,member_prec,2,02-Dec-19 02.49.26.597364 PM
N,code_prec,family_prec,member_prec,2,02-Dec-19 02.59.29.543643 PM
Y,code_prec,family_prec,member_prec,2,02-Dec-19 03.12.19.935056 PM
